42.24	2	143	0.0185405	0.0185455
42.24	2	144	0.0184439	0.0184488
42.24	2	145	0.0183484	0.0183532
42.24	2	146	0.0182538	0.0182585
42.24	2	147	0.0181601	0.0181648
42.24	2	148	0.0180675	0.018072
42.24	2	149	0.0179757	0.0179802
42.24	2	150	0.0178849	0.0178893
42.24	2	151	0.017795	0.0177994
42.24	2	152	0.017706	0.0177103
42.24	2	153	0.0176179	0.0176221
42.24	2	154	0.0175307	0.0175348
42.24	2	155	0.0174443	0.0174483
42.24	2	156	0.0173588	0.0173627
42.24	2	157	0.017274	0.017278
42.24	2	158	0.0171902	0.017194
42.24	2	159	0.0171071	0.0171109
42.24	2	160	0.0170248	0.0170285
42.24	2	161	0.0169433	0.016947
42.24	2	162	0.0168626	0.0168662
42.24	2	163	0.0167827	0.0167862
42.24	2	164	0.0167035	0.016707
42.24	2	165	0.016625	0.0166285
42.24	2	166	0.0165473	0.0165507
42.24	2	167	0.0164703	0.0164736
42.24	2	168	0.016394	0.0163973
42.24	2	169	0.0163184	0.0163217
42.24	2	170	0.0162435	0.0162467
42.24	2	171	0.0161693	0.0161725
42.24	2	172	0.0160958	0.0160989
42.24	2	173	0.0160229	0.016026
42.24	2	174	0.0159507	0.0159537
42.24	2	175	0.0158791	0.0158821
42.24	2	176	0.0158082	0.0158111
42.24	2	177	0.0157379	0.0157408
42.24	2	178	0.0156682	0.0156711
42.24	2	179	0.0155992	0.015602
42.24	2	180	0.0155307	0.0155335
42.24	2	181	0.0154628	0.0154656
42.24	2	182	0.0153956	0.0153983
42.24	2	183	0.0153289	0.0153315
42.24	2	184	0.0152628	0.0152654
42.24	2	185	0.0151972	0.0151998
42.24	2	186	0.0151322	0.0151348
42.24	2	187	0.0150678	0.0150703
42.24	2	188	0.0150039	0.0150064
42.24	2	189	0.0149406	0.014943
42.24	2	190	0.0148778	0.0148802
42.24	2	191	0.0148155	0.0148178
42.24	2	192	0.0147537	0.014756
42.24	2	193	0.0146924	0.0146947
42.24	2	194	0.0146317	0.014634
42.24	2	195	0.0145714	0.0145737
42.24	2	196	0.0145117	0.0145139
42.24	2	197	0.0144524	0.0144546
42.24	2	198	0.0143936	0.0143958
42.24	2	199	0.0143353	0.0143374
42.24	2	200	0.0142775	0.0142796
42.24	3	2	0.0362406	0.0413621
42.24	3	3	0.0483627	0.0525291
42.24	3	4	0.0537084	0.0569955
42.24	3	5	0.0564251	0.0590828
42.24	3	6	0.057873	0.060076
42.24	3	7	0.0586212	0.060485
42.24	3	8	0.0589485	0.0605513
42.24	3	9	0.0590068	0.0604036
42.24	3	10	0.0588856	0.0601163
42.24	3	11	0.058641	0.0597353
42.24	3	12	0.0583099	0.0592903
42.24	3	13	0.0579172	0.0588015
42.24	3	14	0.0574804	0.0582826
42.24	3	15	0.0570122	0.0577436
42.24	3	16	0.0565217	0.0571915
42.24	3	17	0.0560159	0.0566317
42.24	3	18	0.0554999	0.0560681
42.24	3	19	0.0549777	0.0555037
42.24	3	20	0.0544523	0.0549406
42.24	3	21	0.0539261	0.0543807
42.24	3	22	0.053401	0.0538252
42.24	3	23	0.0528784	0.0532751
42.24	3	24	0.0523595	0.0527312
42.24	3	25	0.051845	0.0521941
42.24	3	26	0.0513358	0.0516641
42.24	3	27	0.0508323	0.0511417
42.24	3	28	0.050335	0.050627
42.24	3	29	0.0498441	0.0501201
42.24	3	30	0.04936	0.0496212
42.24	3	31	0.0488827	0.0491302
42.24	3	32	0.0484124	0.0486472
42.24	3	33	0.0479491	0.0481722
42.24	3	34	0.0474928	0.047705
42.24	3	35	0.0470437	0.0472456
42.24	3	36	0.0466015	0.046794
42.24	3	37	0.0461664	0.04635
42.24	3	38	0.0457382	0.0459135
42.24	3	39	0.0453168	0.0454843
42.24	3	40	0.0449022	0.0450624
42.24	3	41	0.0444943	0.0446477
42.24	3	42	0.044093	0.0442399
42.24	3	43	0.0436982	0.043839
42.24	3	44	0.0433097	0.0434448
42.24	3	45	0.0429275	0.0430572
42.24	3	46	0.0425515	0.0426761
42.24	3	47	0.0421815	0.0423012
42.24	3	48	0.0418175	0.0419326
42.24	3	49	0.0414592	0.04157
42.24	3	50	0.0411067	0.0412134
42.24	3	51	0.0407598	0.0408626
42.24	3	52	0.0404183	0.0405174
42.24	3	53	0.0400823	0.0401778
42.24	3	54	0.0397514	0.0398436
42.24	3	55	0.0394258	0.0395148
42.24	3	56	0.0391052	0.0391911
42.24	3	57	0.0387895	0.0388725
42.24	3	58	0.0384787	0.038559
42.24	3	59	0.0381726	0.0382502
42.24	3	60	0.0378712	0.0379463
42.24	3	61	0.0375743	0.037647
42.24	3	62	0.0372819	0.0373523
42.24	3	63	0.0369939	0.0370621
42.24	3	64	0.0367101	0.0367762
42.24	3	65	0.0364305	0.0364946
42.24	3	66	0.036155	0.0362171
42.24	3	67	0.0358836	0.0359438
42.24	3	68	0.0356161	0.0356745
42.24	3	69	0.0353524	0.0354091
42.24	3	70	0.0350925	0.0351476
42.24	3	71	0.0348363	0.0348898
42.24	3	72	0.0345838	0.0346358
42.24	3	73	0.0343348	0.0343853
42.24	3	74	0.0340892	0.0341384
42.24	3	75	0.0338471	0.0338949
42.24	3	76	0.0336084	0.0336548
42.24	3	77	0.0333729	0.0334181
42.24	3	78	0.0331406	0.0331846
42.24	3	79	0.0329115	0.0329543
42.24	3	80	0.0326855	0.0327272
42.24	3	81	0.0324625	0.0325031
42.24	3	82	0.0322424	0.032282
42.24	3	83	0.0320253	0.0320639
42.24	3	84	0.0318111	0.0318487
42.24	3	85	0.0315996	0.0316363
42.24	3	86	0.0313909	0.0314267
42.24	3	87	0.0311849	0.0312198
42.24	3	88	0.0309816	0.0310156
42.24	3	89	0.0307809	0.0308141
42.24	3	90	0.0305827	0.0306151
42.24	3	91	0.030387	0.0304186
42.24	3	92	0.0301937	0.0302246
42.24	3	93	0.0300029	0.0300331
42.24	3	94	0.0298144	0.0298439
42.24	3	95	0.0296283	0.0296571
42.24	3	96	0.0294445	0.0294726
42.24	3	97	0.0292629	0.0292904
42.24	3	98	0.0290835	0.0291104
42.24	3	99	0.0289062	0.0289325
42.24	3	100	0.0287311	0.0287568
42.24	3	101	0.0285581	0.0285832
42.24	3	102	0.0283871	0.0284117
42.24	3	103	0.0282182	0.0282422
42.24	3	104	0.0280512	0.0280747
42.24	3	105	0.0278862	0.0279092
42.24	3	106	0.0277231	0.0277456
42.24	3	107	0.0275618	0.0275839
42.24	3	108	0.0274024	0.0274241
42.24	3	109	0.0272449	0.0272661
42.24	3	110	0.0270891	0.0271098
42.24	3	111	0.0269351	0.0269554
42.24	3	112	0.0267828	0.0268027
42.24	3	113	0.0266322	0.0266517
42.24	3	114	0.0264833	0.0265024
42.24	3	115	0.026336	0.0263547
42.24	3	116	0.0261903	0.0262087
42.24	3	117	0.0260462	0.0260643
42.24	3	118	0.0259037	0.0259214
42.24	3	119	0.0257628	0.0257801
42.24	3	120	0.0256233	0.0256403
42.24	3	121	0.0254854	0.0255021
42.24	3	122	0.0253489	0.0253653
42.24	3	123	0.0252139	0.0252299
42.24	3	124	0.0250802	0.025096
42.24	3	125	0.024948	0.0249635
42.24	3	126	0.0248172	0.0248324
42.24	3	127	0.0246877	0.0247026
42.24	3	128	0.0245595	0.0245742
42.24	3	129	0.0244327	0.0244471
42.24	3	130	0.0243072	0.0243213
42.24	3	131	0.0241829	0.0241968
42.24	3	132	0.0240599	0.0240735
42.24	3	133	0.0239382	0.0239515
42.24	3	134	0.0238176	0.0238308
42.24	3	135	0.0236983	0.0237112
42.24	3	136	0.0235801	0.0235928
42.24	3	137	0.0234631	0.0234756
42.24	3	138	0.0233473	0.0233596
42.24	3	139	0.0232326	0.0232447
42.24	3	140	0.023119	0.0231309
42.24	3	141	0.0230065	0.0230182
42.24	3	142	0.0228951	0.0229066
42.24	3	143	0.0227848	0.0227961
42.24	3	144	0.0226755	0.0226866
42.24	3	145	0.0225673	0.0225782
42.24	3	146	0.0224601	0.0224708
42.24	3	147	0.0223539	0.0223644
42.24	3	148	0.0222486	0.022259
42.24	3	149	0.0221444	0.0221546
42.24	3	150	0.0220411	0.0220512
42.24	3	151	0.0219388	0.0219487
42.24	3	152	0.0218375	0.0218472
42.24	3	153	0.021737	0.0217466
42.24	3	154	0.0216375	0.0216469
42.24	3	155	0.0215389	0.0215482
42.24	3	156	0.0214412	0.0214503
42.24	3	157	0.0213443	0.0213533
42.24	3	158	0.0212484	0.0212572
42.24	3	159	0.0211533	0.021162
42.24	3	160	0.021059	0.0210676
42.24	3	161	0.0209655	0.020974
42.24	3	162	0.0208729	0.0208813
42.24	3	163	0.0207811	0.0207893
42.24	3	164	0.0206901	0.0206982
42.24	3	165	0.0205999	0.0206079
42.24	3	166	0.0205105	0.0205183
42.24	3	167	0.0204218	0.0204295
42.24	3	168	0.0203339	0.0203415
42.24	3	169	0.0202468	0.0202543
42.24	3	170	0.0201604	0.0201678
42.24	3	171	0.0200747	0.020082
42.24	3	172	0.0199897	0.0199969
42.24	3	173	0.0199055	0.0199126
42.24	3	174	0.019822	0.0198289
42.24	3	175	0.0197391	0.019746
42.24	3	176	0.019657	0.0196638
42.24	3	177	0.0195755	0.0195822
42.24	3	178	0.0194947	0.0195013
42.24	3	179	0.0194146	0.0194211
42.24	3	180	0.0193351	0.0193415
42.24	3	181	0.0192563	0.0192626
42.24	3	182	0.0191781	0.0191843
42.24	3	183	0.0191005	0.0191067
42.24	3	184	0.0190235	0.0190296
42.24	3	185	0.0189472	0.0189532
42.24	3	186	0.0188715	0.0188774
42.24	3	187	0.0187964	0.0188022
42.24	3	188	0.0187219	0.0187276
42.24	3	189	0.0186479	0.0186536
42.24	3	190	0.0185746	0.0185802
42.24	3	191	0.0185018	0.0185073
42.24	3	192	0.0184296	0.0184351
42.24	3	193	0.0183579	0.0183633
42.24	3	194	0.0182868	0.0182922
42.24	3	195	0.0182163	0.0182215
42.24	3	196	0.0181463	0.0181515
42.24	3	197	0.0180768	0.0180819
42.24	3	198	0.0180079	0.0180129
42.24	3	199	0.0179394	0.0179444
42.24	3	200	0.0178715	0.0178765
42.24	4	2	0.0259665	0.0309012
42.24	4	3	0.0411908	0.0460516
42.24	4	4	0.0486327	0.0527208
42.24	4	5	0.0527383	0.0561532
42.24	4	6	0.0551753	0.0580651
42.24	4	7	0.0566726	0.0591544
42.24	4	8	0.0575941	0.0597538
42.24	4	9	0.0581405	0.0600413
42.24	4	10	0.0584311	0.0601203
42.24	4	11	0.0585413	0.0600548
42.24	4	12	0.0585206	0.0598862
42.24	4	13	0.0584032	0.059643
42.24	4	14	0.0582132	0.0593446
42.24	4	15	0.0579678	0.0590053
42.24	4	16	0.0576801	0.0586354
42.24	4	17	0.0573599	0.0582427
42.24	4	18	0.0570144	0.0578331
42.24	4	19	0.0566497	0.0574111
42.24	4	20	0.0562702	0.0569803
42.24	4	21	0.0558796	0.0565435
42.24	4	22	0.0554807	0.0561028
42.24	4	23	0.0550759	0.0556602
42.24	4	24	0.0546671	0.0552168
42.24	4	25	0.0542558	0.054774
42.24	4	26	0.0538433	0.0543327
42.24	4	27	0.0534307	0.0538935
42.24	4	28	0.0530188	0.0534571
42.24	4	29	0.0526083	0.053024
42.24	4	30	0.0521998	0.0525946
42.24	4	31	0.0517938	0.0521692
42.24	4	32	0.0513906	0.051748
42.24	4	33	0.0509907	0.0513313
42.24	4	34	0.0505943	0.0509192
42.24	4	35	0.0502016	0.0505119
42.24	4	36	0.0498128	0.0501093
42.24	4	37	0.049428	0.0497117
42.24	4	38	0.0490473	0.049319
42.24	4	39	0.0486708	0.0489312
42.24	4	40	0.0482987	0.0485483
42.24	4	41	0.0479308	0.0481704
42.24	4	42	0.0475673	0.0477974
42.24	4	43	0.0472082	0.0474294
42.24	4	44	0.0468534	0.0470661
42.24	4	45	0.046503	0.0467077
42.24	4	46	0.046157	0.0463541
42.24	4	47	0.0458153	0.0460052
42.24	4	48	0.0454779	0.045661
42.24	4	49	0.0451448	0.0453213
42.24	4	50	0.0448159	0.0449863
42.24	4	51	0.0444911	0.0446557
42.24	4	52	0.0441706	0.0443295
42.24	4	53	0.0438541	0.0440077
42.24	4	54	0.0435416	0.0436902
42.24	4	55	0.0432332	0.0433769
42.24	4	56	0.0429287	0.0430678
42.24	4	57	0.0426281	0.0427628
42.24	4	58	0.0423313	0.0424618
42.24	4	59	0.0420384	0.0421647
42.24	4	60	0.0417491	0.0418716
42.24	4	61	0.0414635	0.0415823
42.24	4	62	0.0411815	0.0412968
42.24	4	63	0.0409031	0.041015
42.24	4	64	0.0406282	0.0407368
42.24	4	65	0.0403568	0.0404622
42.24	4	66	0.0400887	0.0401911
42.24	4	67	0.039824	0.0399235
42.24	4	68	0.0395626	0.0396593
42.24	4	69	0.0393044	0.0393984
42.24	4	70	0.0390494	0.0391409
42.24	4	71	0.0387975	0.0388865
42.24	4	72	0.0385487	0.0386353
42.24	4	73	0.038303	0.0383873
42.24	4	74	0.0380602	0.0381423
42.24	4	75	0.0378204	0.0379003
42.24	4	76	0.0375834	0.0376613
42.24	4	77	0.0373493	0.0374252
42.24	4	78	0.037118	0.037192
42.24	4	79	0.0368894	0.0369616
42.24	4	80	0.0366636	0.0367339
42.24	4	81	0.0364404	0.036509
42.24	4	82	0.0362198	0.0362867
42.24	4	83	0.0360018	0.0360671
42.24	4	84	0.0357863	0.03585
42.24	4	85	0.0355733	0.0356355
42.24	4	86	0.0353628	0.0354235
42.24	4	87	0.0351546	0.035214
42.24	4	88	0.0349489	0.0350068
42.24	4	89	0.0347454	0.0348021
42.24	4	90	0.0345443	0.0345997
42.24	4	91	0.0343454	0.0343995
42.24	4	92	0.0341488	0.0342017
42.24	4	93	0.0339543	0.034006
42.24	4	94	0.033762	0.0338126
42.24	4	95	0.0335718	0.0336213
42.24	4	96	0.0333837	0.0334321
42.24	4	97	0.0331976	0.033245
42.24	4	98	0.0330136	0.03306
42.24	4	99	0.0328316	0.032877
42.24	4	100	0.0326515	0.0326959
42.24	4	101	0.0324733	0.0325168
42.24	4	102	0.0322971	0.0323397
42.24	4	103	0.0321227	0.0321644
42.24	4	104	0.0319502	0.031991
42.24	4	105	0.0317794	0.0318195
42.24	4	106	0.0316105	0.0316497
42.24	4	107	0.0314433	0.0314818
42.24	4	108	0.0312778	0.0313155
42.24	4	109	0.0311141	0.0311511
42.24	4	110	0.030952	0.0309883
42.24	4	111	0.0307916	0.0308271
42.24	4	112	0.0306328	0.0306677
42.24	4	113	0.0304756	0.0305098
42.24	4	114	0.03032	0.0303536
42.24	4	115	0.030166	0.0301989
42.24	4	116	0.0300135	0.0300458
42.24	4	117	0.0298625	0.0298942
42.24	4	118	0.029713	0.0297441
42.24	4	119	0.029565	0.0295956
42.24	4	120	0.0294185	0.0294484
42.24	4	121	0.0292733	0.0293027
42.24	4	122	0.0291296	0.0291585
42.24	4	123	0.0289872	0.0290156
42.24	4	124	0.0288463	0.0288741
42.24	4	125	0.0287066	0.028734
42.24	4	126	0.0285684	0.0285953
42.24	4	127	0.0284314	0.0284578
42.24	4	128	0.0282957	0.0283217
42.24	4	129	0.0281613	0.0281868
42.24	4	130	0.0280281	0.0280532
42.24	4	131	0.0278962	0.0279209
42.24	4	132	0.0277655	0.0277898
42.24	4	133	0.027636	0.0276599
42.24	4	134	0.0275078	0.0275312
42.24	4	135	0.0273806	0.0274037
42.24	4	136	0.0272547	0.0272774
42.24	4	137	0.0271299	0.0271522
42.24	4	138	0.0270062	0.0270281
42.24	4	139	0.0268836	0.0269052
42.24	4	140	0.0267622	0.0267834
42.24	4	141	0.0266418	0.0266627
42.24	4	142	0.0265225	0.026543
42.24	4	143	0.0264042	0.0264244
42.24	4	144	0.026287	0.0263069
42.24	4	145	0.0261708	0.0261904
42.24	4	146	0.0260556	0.0260749
42.24	4	147	0.0259414	0.0259604
42.24	4	148	0.0258283	0.0258469
42.24	4	149	0.025716	0.0257344
42.24	4	150	0.0256048	0.0256229
42.24	4	151	0.0254945	0.0255123
42.24	4	152	0.0253852	0.0254027
42.24	4	153	0.0252767	0.025294
42.24	4	154	0.0251692	0.0251863
42.24	4	155	0.0250626	0.0250794
42.24	4	156	0.0249569	0.0249735
42.24	4	157	0.0248521	0.0248684
42.24	4	158	0.0247481	0.0247642
42.24	4	159	0.024645	0.0246609
42.24	4	160	0.0245428	0.0245584
42.24	4	161	0.0244414	0.0244568
42.24	4	162	0.0243408	0.024356
42.24	4	163	0.0242411	0.024256
42.24	4	164	0.0241421	0.0241568
42.24	4	165	0.024044	0.0240585
42.24	4	166	0.0239466	0.0239609
42.24	4	167	0.02385	0.0238641
42.24	4	168	0.0237542	0.0237681
42.24	4	169	0.0236592	0.0236729
42.24	4	170	0.0235649	0.0235784
42.24	4	171	0.0234714	0.0234847
42.24	4	172	0.0233786	0.0233917
42.24	4	173	0.0232865	0.0232995
42.24	4	174	0.0231951	0.0232079
42.24	4	175	0.0231045	0.0231171
42.24	4	176	0.0230145	0.023027
42.24	4	177	0.0229253	0.0229376
42.24	4	178	0.0228367	0.0228488
42.24	4	179	0.0227488	0.0227608
42.24	4	180	0.0226616	0.0226734
42.24	4	181	0.0225751	0.0225867
42.24	4	182	0.0224892	0.0225007
42.24	4	183	0.0224039	0.0224153
42.24	4	184	0.0223193	0.0223305
42.24	4	185	0.0222353	0.0222464
42.24	4	186	0.022152	0.0221629
42.24	4	187	0.0220693	0.02208
42.24	4	188	0.0219871	0.0219978
42.24	4	189	0.0219056	0.0219161
42.24	4	190	0.0218247	0.0218351
42.24	4	191	0.0217444	0.0217547
42.24	4	192	0.0216647	0.0216748
42.24	4	193	0.0215855	0.0215955
42.24	4	194	0.021507	0.0215168
42.24	4	195	0.021429	0.0214387
42.24	4	196	0.0213515	0.0213611
42.24	4	197	0.0212746	0.0212841
42.24	4	198	0.0211983	0.0212077
42.24	4	199	0.0211225	0.0211318
42.24	4	200	0.0210472	0.0210564
42.24	5	2	0.0171679	0.0211963
42.24	5	3	0.0342189	0.0393499
42.24	5	4	0.0434136	0.0480766
42.24	5	5	0.0487635	0.0528045
42.24	5	6	0.0521039	0.0555991
42.24	5	7	0.0542872	0.0573342
42.24	5	8	0.0557512	0.0584328
42.24	5	9	0.0567409	0.0591224
42.24	5	10	0.0574034	0.0595359
42.24	5	11	0.0578322	0.0597554
42.24	5	12	0.0580893	0.0598348
42.24	5	13	0.0582172	0.0598102
42.24	5	14	0.0582464	0.0597074
42.24	5	15	0.0581988	0.0595446
42.24	5	16	0.0580909	0.0593353
42.24	5	17	0.0579351	0.0590899
42.24	5	18	0.0577411	0.058816
42.24	5	19	0.0575164	0.0585198
42.24	5	20	0.0572668	0.058206
42.24	5	21	0.0569972	0.0578783
42.24	5	22	0.0567114	0.0575398
42.24	5	23	0.0564126	0.057193
42.24	5	24	0.0561033	0.0568399
42.24	5	25	0.0557856	0.0564821
42.24	5	26	0.0554614	0.056121
42.24	5	27	0.0551321	0.0557577
42.24	5	28	0.054799	0.0553931
42.24	5	29	0.0544631	0.0550281
42.24	5	30	0.0541252	0.0546633
42.24	5	31	0.0537863	0.0542992
42.24	5	32	0.0534468	0.0539363
42.24	5	33	0.0531073	0.053575
42.24	5	34	0.0527684	0.0532156
42.24	5	35	0.0524304	0.0528585
42.24	5	36	0.0520936	0.0525037
42.24	5	37	0.0517584	0.0521516
42.24	5	38	0.051425	0.0518023
42.24	5	39	0.0510935	0.0514559
42.24	5	40	0.0507643	0.0511126
42.24	5	41	0.0504374	0.0507723
42.24	5	42	0.0501129	0.0504353
42.24	5	43	0.049791	0.0501015
42.24	5	44	0.0494718	0.049771
42.24	5	45	0.0491554	0.0494439
42.24	5	46	0.0488417	0.04912
42.24	5	47	0.0485309	0.0487996
42.24	5	48	0.048223	0.0484825
42.24	5	49	0.047918	0.0481688
42.24	5	50	0.047616	0.0478584
42.24	5	51	0.0473169	0.0475514
42.24	5	52	0.0470208	0.0472477
42.24	5	53	0.0467277	0.0469474
42.24	5	54	0.0464375	0.0466503
42.24	5	55	0.0461503	0.0463565
42.24	5	56	0.0458661	0.046066
42.24	5	57	0.0455848	0.0457786
42.24	5	58	0.0453064	0.0454945
42.24	5	59	0.045031	0.0452135
42.24	5	60	0.0447584	0.0449356
42.24	5	61	0.0444887	0.0446608
42.24	5	62	0.0442218	0.044389
42.24	5	63	0.0439578	0.0441203
42.24	5	64	0.0436965	0.0438545
42.24	5	65	0.043438	0.0435917
42.24	5	66	0.0431823	0.0433317
42.24	5	67	0.0429292	0.0430747
42.24	5	68	0.0426789	0.0428204
42.24	5	69	0.0424312	0.042569
42.24	5	70	0.0421861	0.0423203
42.24	5	71	0.0419435	0.0420743
42.24	5	72	0.0417036	0.041831
42.24	5	73	0.0414661	0.0415903
42.24	5	74	0.0412312	0.0413523
42.24	5	75	0.0409987	0.0411168
42.24	5	76	0.0407687	0.0408839
42.24	5	77	0.0405411	0.0406534
42.24	5	78	0.0403158	0.0404254
42.24	5	79	0.0400929	0.0401999
42.24	5	80	0.0398722	0.0399767
42.24	5	81	0.0396539	0.0397559
42.24	5	82	0.0394378	0.0395375
42.24	5	83	0.0392239	0.0393213
42.24	5	84	0.0390123	0.0391074
42.24	5	85	0.0388027	0.0388957
42.24	5	86	0.0385954	0.0386863
42.24	5	87	0.0383901	0.038479
42.24	5	88	0.0381869	0.0382738
42.24	5	89	0.0379857	0.0380707
42.24	5	90	0.0377866	0.0378697
42.24	5	91	0.0375894	0.0376708
42.24	5	92	0.0373942	0.0374739
42.24	5	93	0.037201	0.0372789
42.24	5	94	0.0370096	0.037086
42.24	5	95	0.0368202	0.0368949
42.24	5	96	0.0366326	0.0367058
42.24	5	97	0.0364469	0.0365185
42.24	5	98	0.0362629	0.0363331
42.24	5	99	0.0360808	0.0361496
42.24	5	100	0.0359004	0.0359678
42.24	5	101	0.0357217	0.0357878
42.24	5	102	0.0355448	0.0356096
42.24	5	103	0.0353696	0.0354331
42.24	5	104	0.035196	0.0352583
42.24	5	105	0.0350241	0.0350851
42.24	5	106	0.0348538	0.0349137
42.24	5	107	0.0346851	0.0347438
42.24	5	108	0.034518	0.0345756
42.24	5	109	0.0343525	0.034409
42.24	5	110	0.0341885	0.0342439
42.24	5	111	0.034026	0.0340804
